fds,Ticker,Name,Price-to-Earnings,Price-to-Book,Book-to-Market,Dividends,Div_per_share,Common shares,Ave_shares_diluted,MCAP,Total-_Equity,Book_value_per_share,Sectore
1,EPM,EVOLUTION PETROLEUM CORP,,3.24,0.31,,,33157852.00,33171422.00,364.89,79.89,2.41,Oil & Gas - E&P
1,EXA,EXA CORP,,,0.04,0.00,,15014528.00,14887243.00,363.95,16.27,,Application Software
1,EXAS,EXACT SCIENCES CORP,-59.42,11.60,0.09,0.00,0.00,122900430.00,121482500.00,8402.50,716.73,5.90,Medical Diagnostics & Research
1,XCO,EXCO RESOURCES INC,-0.05,-0.01,-75.54,-0.01,0.00,21595457.00,21850385.00,13.84,-1044.05,-47.67,Oil & Gas - E&P
1,EXEL,"EXELIXIS, INC.",13.52,5.44,0.18,0.00,0.00,298983135.00,313479500.00,5251.38,915.97,3.08,Biotechnology
1,EXC,Exelon Corp.,,1.33,0.75,,,967009746.00,968000000.00,42316.37,33388.00,32.10,Utilities - Regulated
1,EXPI,"EXP World Holdings, Inc.",-21.11,25.87,0.04,0.00,0.00,59036937.00,56371636.00,,23.64,0.42,Real Estate Services
1,EXPE,"Expedia, Inc.",42.16,3.15,0.35,-183.78,1.22,136174433.00,155107000.00,17014.62,5946.00,29.06,Travel & Leisure
1,EXPD,Expeditors Int'l,,6.77,0.15,-153.95,0.88,172590076.00,179022500.00,12672.45,1957.33,11.15,Transportation & Logistics
1,ESRX,Express Scripts Holding Co.,11.28,2.69,0.37,0.00,0.00,563860000.00,567150000.00,53749.09,20572.80,36.53,Health Care Plans
1,EXPR,"EXPRESS, INC.",10.85,0.69,1.60,0.00,0.00,68528607.00,75907250.00,675.84,611.04,8.14,Retail - Apparel & Specialty
1,STAY,Extended Stay America Inc,34.43,2.61,0.39,-51.90,0.27,188287660.00,190588000.00,3598.91,1318.50,4.44,Travel & Leisure
1,EXR,Extra Space Storage Inc.,23.27,4.45,0.22,-413.89,3.28,126515354.00,134305909.00,10884.24,2770.09,18.99,REITs
1,EXTR,EXTREME NETWORKS INC,-11.75,6.04,0.16,0.00,0.00,118337479.00,113955250.00,611.72,117.13,1.01,Communication Equipment
1,XOM,EXXON MOBIL CORP,14.51,1.71,0.59,-13585.00,3.18,4234000000.00,4419000000.00,364658.09,196831.00,44.60,Oil & Gas - Integrated
1,FFIV,F5 NETWORKS INC,22.77,8.04,0.13,0.00,0.00,60627214.00,62013000.00,,1285.49,20.98,Application Software
1,FB,Facebook Inc,22.53,5.47,0.18,0.00,0.00,2874000000.00,2941500000.00,454015.13,80342.00,27.72,Online Media
1,FDS,FACTSET RESEARCH SYSTEMS INC,32.57,16.46,0.06,-89.41,2.31,38037295.00,39377000.00,8539.94,525.90,13.58,Brokers & Exchanges
1,FICO,Fair Isaac Corp,40.96,22.12,,0.00,0.00,,31180000.00,6428.37,263.74,8.88,Application Software
1,FCS,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,354.38,2.00,0.50,0.00,0.00,114830584.00,114625000.00,2280.54,1132.50,9.88,Semiconductors
1,FMSA,FAIRMOUNT SANTROL HOLDINGS INC.,10.70,3.10,1.29,0.00,0.00,45023461.00,184596250.00,1264.67,325.74,1.81,Oil & Gas - Services
1,FRP,FAIRPOINT COMMUNICATIONS INC,6.95,-5.79,-0.17,0.00,0.00,27265406.00,27080077.00,434.88,-74.02,-2.75,
1,FARO,FARO TECHNOLOGIES INC,-71.41,2.23,0.44,0.00,0.00,17252953.00,16898528.00,1004.12,370.96,21.92,Computer Hardware
1,FAST,FASTENAL CO,20.61,6.55,0.15,-419.50,1.46,287056618.00,287480802.00,16264.24,2315.60,8.06,Industrial Distribution
1,FMCC,FEDERAL HOME LOAN MORTGAGE CORP,,,,,,650058775.00,,,,,
1,FRT,Federal Realty Investment Trust,40.87,3.61,0.27,0.00,,73863142.00,73001250.00,8985.73,2574.89,29.50,REITs
1,FDX,FEDEX CORP,12.27,3.08,0.33,-574.00,2.16,263515857.00,271250000.00,,19173.00,72.01,Transportation & Logistics
1,FLLZ,Fellazo Corp,-4407.76,-1943.96,0.00,0.00,0.00,75000000.00,75000000.00,1050.00,-0.54,-0.01,
1,VERU,FEMALE HEALTH CO,-3.17,2.58,,,,,53861981.00,77.95,29.48,0.55,Drug Manufacturers
1,FOE,FERRO CORP,25.74,4.01,0.25,0.00,0.00,83262093.00,85323250.00,1906.50,388.00,4.51,Chemicals
1,FGEN,FIBROGEN INC,-22.40,6.69,0.15,0.00,,84978056.00,83380250.00,,490.58,5.65,Biotechnology
1,FSBI,FIDELITY BANCORP INC,,,,,,3068651.00,,,,,
1,FIS,"Fidelity National Information Services, Inc.",22.61,3.43,0.29,-412.00,,327488268.00,335000000.00,35571.82,10166.00,30.59,Business Services
1,LION,FIDELITY SOUTHERN CORP,,,0.70,-12.97,,27270168.00,27171000.00,644.83,432.10,,Banks
1,FRGI,"Fiesta Restaurant Group, Inc.",102.92,2.07,0.48,0.00,0.00,27256842.00,26891843.00,764.81,247.46,9.20,Restaurants
1,FITB,Fifth Third Bancorp,8.87,1.21,0.87,,,655615619.00,698894909.00,19378.96,15850.00,21.14,Banks
1,FLWD,FileWarden.com,,,,,,67815000.00,,,,,
1,FNSR,FINISAR CORP,-26.41,1.61,0.61,0.00,0.00,117403766.00,114366250.00,2094.57,1600.29,13.85,Communication Equipment
1,FNJN,"FINJAN HOLDINGS, INC.",2.02,1.32,0.76,,,27542283.00,29132328.00,119.53,62.08,2.25,Application Software
1,FEYE,"FireEye, Inc.",-11.66,5.08,0.19,0.00,0.00,197014986.00,187748250.00,3203.92,650.86,3.47,Application Software
1,FCNCA,First Citizens Bancshares Inc,,1.49,,-16.22,1.35,,,5567.66,3499.01,291.57,Banks
1,FDC,FIRST DATA CORP,9.28,2.49,0.40,0.00,0.00,937000000.00,953750000.00,22462.70,6944.00,4.38,Business Services
1,FHB,"FIRST HAWAIIAN, INC.",16.30,1.45,0.70,-131.49,0.95,134874302.00,138269209.00,3762.25,2423.46,17.54,Banks
1,FMBH,FIRST MID ILLINOIS BANCSHARES INC,16.15,1.21,0.74,-7.62,0.56,15297425.00,13655533.00,586.53,416.83,30.55,Banks
1,FSLR,"FIRST SOLAR, INC.",-11.35,0.75,1.34,0.00,0.00,104814977.00,105316000.00,4953.99,5170.96,49.42,Semiconductors
1,FE,FIRSTENERGY CORP,-11.19,,,,,511445350.00,475500000.00,18459.10,,,Utilities - Regulated
1,FISV,Fiserv Inc,22.05,11.99,,0.00,0.00,,418650000.00,32823.39,2661.00,6.49,Business Services
1,FIT,FITBIT INC,-5.26,1.87,0.54,0.00,0.00,239497012.00,241322750.00,1207.06,694.72,2.88,Computer Hardware
1,FPRX,FIVE PRIME THERAPEUTICS INC,-3.17,1.40,0.65,0.00,0.00,35465722.00,32344250.00,478.54,296.78,9.18,Biotechnology
1,FLT,FLEETCOR TECHNOLOGIES INC,21.06,4.68,0.16,0.00,0.00,122850784.00,92651250.00,,3562.25,39.91,Business Services
1,FSI,FLEXIBLE SOLUTIONS INTERNATIONAL INC,13.52,0.99,1.01,0.00,0.00,11630991.00,11786760.00,16.98,17.54,1.51,Chemicals
1,FLXS,FLEXSTEEL INDUSTRIES INC,14.66,0.78,1.29,-6.91,0.88,7883777.00,7915000.00,229.83,241.66,30.75,Manufacturing - Apparel & Furniture
1,FLEX,FLEXTRONICS INTERNATIONAL LTD.,14.05,1.34,0.75,0.00,0.00,526586420.00,532349500.00,6515.68,3169.55,6.03,Computer Hardware
1,FLIR,FLIR SYSTEMS INC,49.79,3.43,0.29,-87.28,0.64,138348046.00,139647433.00,8090.71,1941.22,14.12,Computer Hardware
1,FND,"Floor & Decor Holdings, Inc.",22.21,5.76,0.17,0.00,0.00,97328165.00,105096112.00,2757.48,563.68,5.86,Retail - Apparel & Specialty
1,FLO,FLOWERS FOODS INC,19.39,3.26,0.31,-148.02,0.70,210895207.00,211486500.00,4004.68,1277.57,6.06,Consumer Packaged Goods
1,FLS,Flowserve Corporation,-123.18,3.73,0.27,-99.37,0.76,130856957.00,131273000.00,7029.69,1630.73,12.33,Industrial Products
1,FLR,Fluor Corp.,26.69,1.96,0.51,-118.57,0.84,140668441.00,141516000.00,8257.15,3199.93,21.68,Engineering & Construction
1,FLUG,FLURIDA GROUP INC,,,0.87,0.00,,38387227.00,,7.29,6.33,,
1,FMC,FMC Corporation,11.03,3.58,0.28,-89.10,0.66,134657913.00,134774750.00,12195.06,3078.30,22.62,Chemicals
1,FTI,FMC Technologies Inc.,65.18,2.55,0.40,0.00,0.00,225702027.00,228625000.00,6802.66,2693.90,11.77,Oil & Gas - Services
1,FNB,FNB Corp,13.60,0.87,1.15,-164.57,0.51,324296105.00,325857212.00,4109.67,4524.86,13.62,Banks
1,FONR,FONAR CORP,6.28,1.22,0.81,0.00,0.00,6357482.00,6429264.00,144.99,106.94,16.50,Medical Devices
1,FONU,FONU2 Inc.,,,,,,867689235.00,144231408.00,0.00,,,
1,FL,"FOOT LOCKER, INC.",16.75,2.28,0.46,-157.00,1.34,112890202.00,117975000.00,5726.21,2451.00,20.86,Manufacturing - Apparel & Furniture
1,F,FORD MOTOR CO,6.02,1.02,1.00,-2904.00,0.73,3907051309.00,3999500000.00,36251.74,36718.00,9.20,Autos
1,FRX,"Forest Laboratories, LLC",161.17,4.32,0.23,0.00,0.00,266669865.00,272947000.00,26400.32,6165.56,22.91,
1,FOR,Forestar Group Inc.,,,1.25,,,41950109.00,,837.10,674.58,,Real Estate Services
1,FORR,"FORRESTER RESEARCH, INC.",,5.27,0.19,-14.27,0.79,18264000.00,18345500.00,800.32,146.83,8.15,Business Services
1,FTNT,FORTINET INC,95.46,12.91,0.08,0.00,0.00,170370205.00,174116000.00,14156.76,891.60,5.26,Application Software
1,FTV,Fortive Corp,23.06,4.49,0.23,-97.60,0.28,333962913.00,354550000.00,29321.81,5849.10,16.71,Computer Hardware
1,FBHS,Fortune Brands Home & Security,14.59,2.82,0.37,-114.70,0.78,141404857.00,149400000.00,7350.28,2233.60,15.15,Manufacturing - Apparel & Furniture
1,FET,"FORUM ENERGY TECHNOLOGIES, INC.",13.31,0.55,1.80,0.00,0.00,109166939.00,109713500.00,1238.83,1420.75,13.14,Oil & Gas - Services
1,FORD,FORWARD INDUSTRIES INC,10.13,1.24,0.76,0.00,0.00,9533850.00,9200107.00,14.37,10.94,1.21,Manufacturing - Apparel & Furniture
1,FOSL,"Fossil Group, Inc.",-6.57,1.63,0.61,0.00,0.00,49455528.00,48968750.00,1042.96,529.58,10.76,Manufacturing - Apparel & Furniture
1,FCPT,"Four Corners Property Trust, Inc.",21.19,2.46,0.37,-65.80,1.05,67755399.00,62515608.00,1532.37,685.08,10.85,REITs
1,FRAN,Francesca's Holdings CORP,-2.15,0.36,,0.00,0.00,,35007250.00,128.23,94.77,2.71,Retail - Apparel & Specialty
1,FC,FRANKLIN COVEY CO,-51.52,3.77,0.26,0.00,0.00,13918219.00,13849000.00,309.73,80.50,5.81,Education
1,FELE,FRANKLIN ELECTRIC CO INC,23.23,2.83,0.35,-22.00,0.47,46746108.00,47150000.00,2161.21,736.96,15.74,Industrial Products
1,BEN,Franklin Resources,21.70,,,-2116.90,,513094888.00,538000000.00,16492.56,,,Asset Management
1,FKWL,FRANKLIN WIRELESS CORP,-12.86,1.11,0.90,0.00,0.00,10570203.00,10579101.00,21.14,17.14,1.54,Communication Equipment
1,Fred,FREDS INC,0.00,0.00,1.46,0.00,0.00,37260158.00,36769.00,76.01,101.97,2773.31,Retail - Defensive
1,FRLF,Freedom Leaf Inc.,-8.69,13.25,0.06,0.00,0.00,221588236.00,168116850.00,26.19,3.30,0.02,
1,FCX,Freeport-McMoran Cp & Gld,5.55,1.30,0.77,,,1449033664.00,1457250000.00,19225.50,13454.00,6.89,Metals & Mining
1,FRZT,"Freeze Tag, Inc.",0.71,,,,,75056123.00,-727506630.00,1.45,,,
1,RAIL,"FreightCar America, Inc.",-4.53,0.54,1.84,0.00,,12461648.00,12311114.00,211.26,219.32,17.82,Transportation & Logistics
1,FEIM,FREQUENCY ELECTRONICS INC,-4.41,1.56,0.65,0.00,0.00,8729682.00,8913356.00,92.71,64.22,7.24,Communication Equipment
1,FRPT,"Freshpet, Inc.",-203.61,9.77,0.10,,,35536573.00,35302683.00,1221.82,116.80,3.31,Consumer Packaged Goods
1,FRD,FRIEDMAN INDUSTRIES INC,7.27,0.75,1.33,-0.49,0.07,7009444.00,7009444.00,62.80,73.69,10.51,Steel
1,FTR,FRONTIER COMMUNICATIONS CORP,-0.19,0.16,5.10,-207.00,2.47,105549000.00,83787068.00,720.57,1943.00,23.18,Communication Services
1,FTEK,"FUEL TECH, INC.",-14.52,0.93,1.08,0.00,0.00,24170585.00,24157750.00,32.63,33.30,1.38,Industrial Products
1,FCEL,FUELCELL ENERGY INC,-1.16,0.39,2.08,0.00,0.00,93342799.00,74983563.00,89.40,165.08,1.27,Utilities - Independent Power Producers
1,FUL,FULLER H B CO,19.47,2.11,0.47,-30.82,0.61,50695705.00,51902000.00,2593.38,1127.97,22.33,Chemicals
1,FNKO,"Funko, Inc.",,,0.40,0.00,,48313637.00,,940.67,276.42,,Travel & Leisure
1,GIII,G III APPAREL GROUP LTD /DE/,16.53,1.59,0.78,0.00,0.00,49355587.00,62942338.00,1980.53,1180.96,19.26,Manufacturing - Apparel & Furniture
1,AJG,GALLAGHER ARTHUR J & CO,24.95,3.08,0.32,-297.30,1.63,183700000.00,,13782.65,4612.70,24.96,Brokers & Exchanges
1,GME,GameStop Corp.,-2.28,0.86,1.16,-157.20,1.54,101967550.00,101900000.00,1527.16,1565.10,15.37,Retail - Apparel & Specialty
1,GLPI,Gaming & Leisure Properties Inc,18.18,2.97,0.34,-538.76,2.53,214090856.00,214820250.00,7398.54,2358.40,11.05,REITs
1,GCI,"Gannett Co., Inc.",72.51,1.00,1.00,-72.10,0.64,113109441.00,116964500.00,1139.52,1141.79,10.14,Publishing
1,GPS,GAP INC,11.27,3.05,0.33,-370.00,0.96,381434098.00,391250000.00,10822.02,3440.00,8.89,Retail - Apparel & Specialty
1,GDI,GARDNER DENVER INC,5356.86,927.26,1.09,-9.83,0.00,49207850.00,49815936000.00,1350.76,1468.06,0.03,Computer Hardware
1,GRMN,GARMIN LTD,18.50,2.96,0.32,-391.81,2.08,198077418.00,189418250.00,13588.11,3952.71,20.99,Computer Hardware
1,IT,Gartner Inc,90.86,14.07,0.07,0.00,0.00,90893218.00,92969000.00,14053.19,941.55,10.35,Application Software
1,GASE,"GASE ENERGY, INC.",,65.90,0.04,,,51562896.00,134667788.00,1.03,0.04,0.00,
1,GENC,GENCOR INDUSTRIES INC,12.78,1.13,5.61,0.00,0.00,2288857.00,14723000.00,26.21,142.18,9.81,Farm & Construction Machinery
1,GD,GENERAL DYNAMICS CORP,17.80,3.94,0.25,-1052.00,3.55,296149755.00,300599750.00,61283.94,12755.00,43.06,Aerospace & Defense
1,GE,GENERAL ELECTRIC CO,-3.10,2.04,0.49,-5515.00,0.63,8698115000.00,8628000000.00,118285.61,48223.00,3.62,Industrial Products
1,GGP,General Growth Properties Inc.,,,0.12,0.00,,317392132.00,,7001.67,822.26,,REITs
1,GGP,"General Growth Properties, Inc",,,,-15.94,,127325845.00,953969750.00,21231.87,,,REITs
1,GIS,GENERAL MILLS INC,12.20,3.93,0.25,-1149.60,1.97,596229932.00,589800000.00,26339.60,6575.80,10.69,Consumer Packaged Goods
1,GM,General Motors Co,69.44,1.26,0.79,-2222.00,1.58,1411403633.00,1434500000.00,48266.22,40908.00,26.98,Autos
1,ACF,"General Motors Financial Company, Inc.",,,,,,,,,11852.00,,
1,GNZR,"Generation Zero Group, Inc.",,,,0.00,0.00,52065936.00,52040746.00,,,,
1,GCO,GENESCO INC,12.36,,,0.00,0.00,20192544.00,19423750.00,871.29,,,Retail - Apparel & Specialty
1,GWR,Genesee & Wyoming Inc,7.81,1.27,0.76,0.00,0.00,62649847.00,61594000.00,5682.97,3782.57,58.68,Transportation & Logistics
1,GEL,GENESIS ENERGY LP,,,1.27,0.00,,88650988.00,,,2535.86,,Oil & Gas - Midstream
1,GHDX,GENOMIC HEALTH INC,139.98,10.61,0.09,0.00,0.00,36123297.00,36500000.00,,246.02,6.95,Medical Diagnostics & Research
1,G,Genpact LTD,20.15,4.23,0.24,-54.49,0.28,190088587.00,194908120.00,5673.78,1285.02,6.71,Business Services
1,GNTX,GENTEX CORP,13.13,3.29,0.32,-116.13,0.42,262116951.00,275690293.00,5563.87,1843.10,6.73,Autos
1,GPC,GENUINE PARTS CO,20.14,3.95,0.25,-409.27,2.79,146759273.00,147276000.00,14560.79,3663.08,24.61,Retail - Apparel & Specialty
1,GNW,GENWORTH FINANCIAL INC,2.88,0.16,6.35,-98.00,0.20,500757037.00,502625000.00,2042.77,14621.00,25.59,Insurance
1,GEO,GEO GROUP INC,18.20,2.49,0.40,-230.57,1.91,121796397.00,121540250.00,2959.95,1080.41,8.93,REITs
1,GEOS,GEOSPACE TECHNOLOGIES CORP,-10.69,1.16,0.84,0.00,0.00,13600541.00,13250867.00,179.34,176.59,13.33,Oil & Gas - Services
1,GEPC,"Gepco, Ltd.",,,,,,156109790.00,29840849.00,0.00,,,
1,GERN,GERON CORP,-9.57,1.42,0.64,0.00,0.00,186348066.00,169725661.00,,183.47,1.08,Biotechnology
1,GIDYL,"GI DYNAMICS, INC.",-0.03,-0.06,-12.70,0.00,0.00,15333100.00,12009246.00,0.25,-3.90,-0.32,
1,ROCK,"GIBRALTAR INDUSTRIES, INC.",14.08,1.83,0.54,0.00,0.00,32064809.00,32481250.00,1364.25,582.88,18.29,Building Materials
1,GIMO,Gigamon Inc.,-1450.96,4.71,0.21,0.00,0.00,37328845.00,37326500.00,1437.16,300.34,8.18,Communication Equipment
1,GILD,GILEAD SCIENCES INC,55.49,3.83,0.26,-2917.00,2.24,1293619612.00,1314750000.00,99871.94,23007.00,17.54,Biotechnology
1,GOOD,GLADSTONE COMMERCIAL CORP,-186.86,,,-53.89,,28987513.00,28388575.00,535.72,332.72,,REITs
1,GBT,"Global Blood Therapeutics, Inc.",-10.67,3.76,0.25,0.00,0.00,52232448.00,48864084.00,1823.75,472.20,9.66,Biotechnology
1,BRSS,"GLOBAL BRASS & COPPER HOLDINGS, INC.",12.20,3.55,0.28,-6.10,,22199385.00,22250000.00,,196.20,8.73,Industrial Products
1,GPN,GLOBAL PAYMENTS INC,28.10,4.16,0.24,-6.34,0.04,158212663.00,159164250.00,18643.74,4175.57,25.07,Business Services
1,GLOBALQUES,Global Quest Ltd.,,,,,,10050000.00,10050000.00,,,,
1,GWRS,"Global Water Resources, Inc.",34.17,6.82,0.14,-5.70,0.28,21471296.00,20038182.00,,29.44,1.47,Utilities - Regulated
1,GOBK,"GLOBALINK, LTD.",,1.99,0.48,,,45585000.00,43925263.00,0.91,0.44,0.01,
1,GMED,GLOBUS MEDICAL INC,34.01,4.29,0.23,0.00,0.00,98481062.00,100639500.00,5045.37,1141.12,11.72,Medical Devices
1,GLUU,GLU MOBILE INC,-19.61,5.87,0.17,0.00,0.00,143246988.00,139947000.00,1020.99,171.91,1.23,Application Software
1,GLYC,GLYCOMIMETICS INC,-10.51,2.10,0.43,0.00,0.00,43137227.00,38793473.00,,218.10,5.62,Biotechnology
1,GDDY,GoDaddy Inc.,68.74,11.98,0.07,10.00,-0.07,173247000.00,199713250.00,10804.93,729.60,4.78,Online Media
1,GHML,Gold Hills Mining LTD,,,,0.00,0.00,34206313.00,,15.39,,,
1,GS,GOLDMAN SACHS GROUP INC,13.76,0.86,1.22,-1787.00,4.61,371973740.00,393550000.00,85118.77,86762.00,194.76,Brokers & Exchanges
1,GT,Goodyear Tire & Rubber,10.79,1.05,0.98,-135.00,0.56,233010046.00,242250000.00,5302.62,5000.00,20.08,Autos
1,GOOG,Google Inc.,49.70,6.54,0.15,0.00,0.00,687348000.00,744675000.00,789742.23,120331.00,175.76,Online Media
1,GPRO,"GoPro, Inc.",-3.75,4.22,0.22,0.00,0.00,148791151.00,137458250.00,931.43,172.05,1.24,Computer Hardware
1,GMAN,"Gordmans Stores, Inc.",,,19.19,0.00,,19722993.00,19412522.00,1.18,22.71,,
1,GRC,GORMAN RUPP CO,24.10,2.66,0.38,-13.06,0.50,26117045.00,26246116.00,933.57,347.74,13.32,Industrial Products
1,GGG,GRACO INC,,,0.11,-87.00,,166437000.00,261345250.00,7305.95,796.56,,Industrial Products
1,GHC,Graham Holdings Co,8.00,1.15,,-28.59,5.31,,,3119.39,2980.06,552.68,Education
1,GWW,GRAINGER W W INC,22.84,7.87,0.13,-311.26,5.53,56320463.00,56671679.00,19704.65,2100.05,34.42,Industrial Distribution
1,GPT,Gramercy Property Trust,,,,,,160782974.00,155315229.00,4418.32,,,REITs
1,LOPE,"Grand Canyon Education, Inc.",,5.06,0.20,0.00,0.00,48133425.00,48418250.00,,1138.36,23.95,Education
1,GPCM,"GRANDPARENTS.COM, INC.",,,,-0.04,0.00,202268582.00,135034354.00,,-5.35,-0.04,
1,GTN,GRAY TELEVISION INC,5.29,,,0.00,0.00,82022500.00,86075000.00,1438.16,,,Entertainment
1,AJX,Great Ajax Corp.,8.78,0.74,1.33,-22.40,1.21,18856601.00,26419091.00,247.51,332.17,16.16,REITs
1,GXP,Great Plains Energy Inc,-82.30,1.40,0.72,-257.00,1.19,215795884.00,215675000.00,6903.31,4941.80,22.92,Utilities - Regulated
1,GDOT,GREEN DOT CORP,37.64,4.49,,0.00,0.00,,54557750.00,,891.73,17.23,Credit Services
1,GPRE,Green Plains Inc.,74.82,0.67,1.42,-41.04,1.04,41414396.00,48060000.00,729.58,1014.14,22.82,Chemicals
1,GBX,GREENBRIER COMPANIES INC,9.99,1.07,0.89,-29.91,0.97,32190763.00,32835000.00,1990.34,1413.98,40.51,Transportation & Logistics
1,GREEN,"GreenKissNY, Inc.",,,,,,50418900.00,,,-0.09,,
1,GLGI,"GREYSTONE LOGISTICS, INC.",12.38,6.04,0.17,-0.32,,28361201.00,28999099.00,13.90,3.00,0.07,
1,GFF,GRIFFON CORP,,1.02,0.88,-49.80,1.21,45674821.00,42422000.00,712.89,474.39,11.57,Building Materials
1,BXRO,Gripevine Inc.,,,,0.00,0.00,135918318.00,129946069.00,,-2.62,-0.02,
1,GRMM,"Grom Social Enterprises, Inc.",-12.37,8.44,0.15,0.00,0.00,132202360.00,171495499.00,65.55,5.69,0.03,
1,GRPN,"Groupon, Inc.",-172.23,4.98,0.20,0.00,0.00,570780015.00,570182472.00,2137.17,331.64,0.59,Online Media
1,GRUB,GrubHub Inc.,50.68,4.85,,0.00,0.00,,91409500.00,11321.30,1432.06,16.19,Online Media
1,GSIT,GSI TECHNOLOGY INC,-37.03,1.37,0.71,0.00,0.00,21947624.00,21478000.00,146.94,88.12,4.10,Semiconductors
1,GTLT,"GTT Communications, Inc.",,,,0.00,0.00,54701256.00,47822993.00,,476.00,9.93,
1,GTXI,GTX INC /DE/,-0.73,0.99,0.95,0.00,0.00,24051844.00,22728587.00,,30.96,1.36,Biotechnology
1,GES,GUESS INC,,1574.82,0.47,-74.39,0.00,81038868.00,60070398250.00,1723.23,835.36,0.01,Retail - Apparel & Specialty
1,GUID,"Guidance Software, Inc.",-29.10,167.04,0.01,0.00,0.00,33431000.00,29320250.00,236.36,1.24,0.04,Application Software
1,GWRE,"Guidewire Software, Inc.",-1206.92,4.27,0.23,0.00,0.00,81032052.00,79465232.00,7665.85,1487.72,18.80,Application Software
1,GPOR,GULFPORT ENERGY CORP,3.56,0.49,2.09,0.00,0.00,173302055.00,178498699.00,,3292.02,18.53,Oil & Gas - E&P
1,GWGH,"GWG Holdings, Inc.",-0.73,0.19,,-43.32,7.42,,5834576.00,39.36,181.16,-14.55,Insurance - Life
1,CK00007861,GYMBOREE CORP,,,,-0.01,,1000.00,,,-609.15,,
1,HRB,H&R BLOCK INC,10.26,-186.07,-0.01,-203.87,0.98,205527815.00,209261000.00,5323.46,-31.33,-0.15,Personal Services
1,HABT,"Habit Restaurants, Inc.",-73.18,1.97,0.40,0.00,0.00,26025087.00,20487192.00,400.79,148.47,6.01,Restaurants
1,HK,HALCON RESOURCES CORP,,0.47,2.03,0.00,0.00,160669329.00,150017250.00,715.23,1046.45,6.76,Oil & Gas - E&P
1,HNRG,HALLADOR ENERGY CO,6.65,0.68,1.46,-4.95,0.16,30176990.00,30017000.00,185.73,257.39,8.44,Coal
1,HAL,Halliburton Co.,182.19,3.39,0.29,-630.00,0.72,876046271.00,876500000.00,36791.01,9017.00,10.28,Oil & Gas - Services
1,HALO,HALOZYME THERAPEUTICS INC,50.31,9.59,0.10,0.00,0.00,144557543.00,145149000.00,2531.10,239.74,1.68,Biotechnology
1,HYH,"Halyard Health, Inc.",29.14,2.07,0.48,0.00,0.00,47428448.00,46550000.00,2706.90,1300.20,27.62,Medical Instruments & Equipment
1,HWC,HANCOCK WHITNEY CORP,,1.09,0.92,-86.15,1.01,85166404.00,85456750.00,4079.26,2978.88,34.95,Banks
1,HBI,Hanesbrands Inc.,791.81,6.23,0.16,-216.89,0.60,360732707.00,364970500.00,6197.12,870.59,2.39,Manufacturing - Apparel & Furniture
1,HGR,"HANGER, INC.",-9.15,-32.08,-0.05,0.00,0.00,36848290.00,63781104.00,473.98,-25.60,-0.40,
1,HOG,Harley-Davidson,11.85,2.97,0.35,-247.85,1.48,162832750.00,167922250.00,7321.74,2152.97,12.88,Autos
1,HAR,Harman Int'l Industries,21.82,3.09,0.33,-100.29,1.41,69893450.00,71940500.00,7793.12,2576.46,36.13,
1,HRS,HARRIS CORP /DE/,22.22,5.29,0.19,-285.00,2.41,117658904.00,120950000.00,19632.82,3244.00,27.42,Communication Equipment
1,HIG,HARTFORD FINANCIAL SERVICES GROUP INC/DE,-7.79,1.32,,-353.00,0.99,,358875000.00,17781.17,12729.00,35.57,Insurance
1,HAS,HASBRO INC,58.86,6.44,0.15,-300.52,2.39,126507478.00,125704000.00,12587.48,1887.28,15.02,Travel & Leisure
1,HCOM,"Hawaiian Telcom Holdco, Inc.",-3.02,1.54,0.65,0.00,0.00,11667205.00,11590653.00,337.42,218.30,18.83,Communication Services
1,HAYN,HAYNES INTERNATIONAL INC,-20.08,1.31,0.76,-11.01,0.89,12504478.00,12419564.00,427.94,333.22,26.83,Industrial Products
1,HCHC,"HC2 HOLDINGS, INC.",0.86,,,,,44774936.00,45092250.00,251.20,,,Communication Services
1,HCA,HCA Holdings,14.74,-12.63,-0.08,-366.00,1.05,344160500.00,358026000.00,48090.01,-3730.00,-16.04,Health Care Providers
1,HCP,HCP Inc.,80.22,2.39,0.42,-696.74,1.48,469918837.00,468095250.00,11839.78,5640.38,10.80,REITs
1,HDS,"HD Supply Holdings, Inc.",22.93,4.38,0.24,0.00,0.00,178112256.00,184656250.00,7623.06,1600.00,8.71,Industrial Distribution
1,HCSG,HEALTHCARE SERVICES GROUP INC,45.16,7.77,0.13,-56.69,0.77,73798000.00,74608250.00,2959.19,419.58,5.68,Business Services
1,HQY,HEALTHEQUITY INC,64.25,9.38,0.11,0.00,0.00,62388638.00,63316750.00,5480.23,456.80,7.43,Application Software
1,HLS,HEALTHSOUTH CORP,14.90,2.66,0.37,-98.90,1.01,98928266.00,99850000.00,4884.86,1820.20,13.47,Health Care Providers
1,HSTM,Healthstream Inc,22.99,2.51,0.40,-32.36,1.01,32325409.00,32289500.00,947.38,315.69,9.82,Application Software
1,HEI,HEICO CORP,45.17,,,-15.36,0.12,63538812.00,136478379.00,7125.88,1563.92,,Aerospace & Defense
1,HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC,,2.63,0.38,-10.01,0.53,18958673.00,19072000.00,591.51,253.83,13.45,Employment Services
